x,y,z,instance_id,label,x_gt,y_gt,z_gt
-1433.4936546733195,-489.3393988291734,248.76772632850293,1,mito,-1443.025247458841,-488.61305223541666,231.75234961439818
-1530.2845846886153,-659.8495672270512,-50.507092681134665,1,mito,-1547.6307334248036,-666.2639964957738,-47.35729342860002
-1545.0219153750766,-541.5906455461646,286.48630192592054,1,mito,-1544.2868255720377,-561.2842861045501,293.2328328513772
-712.5793301422391,-904.6559423080158,171.5420588591179,0,mito,-701.1654431396518,-907.1503689780516,162.93403238179437
-148.43329740913595,35.62645715028754,-96.37020071634328,1,mito,-153.23672385532342,52.390729562055675,-107.937873842879
-452.96440336801305,-1122.353957412005,264.82129248394074,0,mito,-470.3123564440091,-1136.7355012887504,269.13714374430606
-1271.1185722285554,-351.66492244543844,217.43037289197477,1,mito,-1284.5537660926598,-371.0022875139211,235.80138481312224
-75.69521625177418,-1297.4912503515645,347.39569837946783,0,mito,-59.244243971933415,-1277.6349732430604,336.2252286625248
-1441.4568387188963,-367.56990213903464,59.742872490144634,0,mito,-1451.558917310968,-360.81543175719486,40.24714311771178
-1560.9359434879723,-544.6922468558246,70.17488893064998,1,mito,-1560.738301391786,-547.7810090485655,85.59243878686215
-1489.5841859427248,-416.13364968110136,12.5386569882169,0,mito,-1483.2342741985342,-396.6563928194444,20.152113658741836
-1732.4806515052662,-939.1769135566511,-310.9183723013698,1,mito,-1732.6381005767157,-923.8762463439189,-299.7941595769707
-1601.030077635274,-816.1922866842585,-95.39817235233997,1,mito,-1596.3968887157669,-808.6877327144418,-85.68646846053603
-1525.44359794149,-580.2107744453111,204.27080736415755,1,mito,-1537.3276051271032,-597.8019339949681,219.2701023577973
791.3285749764734,-1409.7711834908066,240.75234170022068,0,mito,774.2873639899339,-1393.9123661831657,240.96617313939774
-1339.029103270386,-360.1774614640805,68.02214651688404,0,mito,-1333.0008117063662,-366.3844373588687,75.56559114083822
-693.5736721015958,-207.15758395115523,56.40558112147714,1,mito,-699.6219890232979,-212.8667214030217,49.23287762474429
-1514.407009174054,-461.2690353909062,257.8406721582409,1,mito,-1501.503965366781,-448.6593845453914,242.83262004604086
-238.13011897584414,-1261.306355556093,245.5362158575404,0,mito,-250.16504024491894,-1257.8795549588187,262.7296052757378
-1544.7721713513038,-437.189182737366,263.97239427175174,1,mito,-1540.2461687875643,-450.59988517957595,276.9620631442081
-1666.0910882226362,-677.9016944267927,-32.0550631347657,1,mito,-1658.162041964667,-690.4562853624211,-18.270663854161292
-1445.8802107150223,-412.61833622706536,-11.070950723715018,0,mito,-1445.9647580803112,-432.4184165509755,-12.988850024545592
-1407.4571774938065,-494.76037886954134,338.8558569070773,1,mito,-1394.7607483081424,-478.39865387755646,347.58402276916655
-1547.0126681672723,-529.0294487680653,310.8752161353036,1,mito,-1543.3867223137681,-514.8072307986876,322.1222743616461
-1518.8454084894383,-631.6438833531217,100.56862784596797,1,mito,-1530.6964706543995,-636.8757562525881,94.52222510011121
-1619.4818658763677,-1262.9093203692764,-161.4587705269965,0,mito,-1604.708591801753,-1267.7485740763175,-162.21710896623892
-1045.5313541711637,-371.15129067111957,162.26964291626754,1,mito,-1042.642420477809,-383.9949672596949,176.71106299916198
-123.0124836036025,16.800323519221273,-147.03761074993838,1,mito,-138.53594855232495,15.624654601635823,-134.68153347581557
-1598.1569548617658,-1453.8233922503164,-290.83642523125883,0,mito,-1594.8218654136183,-1438.9238228571944,-271.17780193323887
-1802.2341201405675,-1279.5848717703036,-517.1336223688403,1,mito,-1818.6591648587655,-1279.9477253713005,-497.2697410021223
-711.0446834126574,-855.8305436184414,177.75491958358816,0,mito,-706.8750716153224,-854.7081885323046,165.7218223266872
934.7336716372243,-1354.7589592002657,312.8307190249315,0,mito,933.4343356244051,-1357.2335847618954,302.58368160961726
-1534.0961059321976,-661.4975624157292,82.68545939917394,1,mito,-1551.2595404493513,-678.4579858925264,68.76780344151193
-1045.4946056422607,-574.5832611982016,115.97951494658199,0,mito,-1058.807999922716,-564.5095312065636,135.2630019003573
-1678.1695357430578,-785.1168612255693,-139.6022712912124,1,mito,-1683.3853049272268,-781.3051806525856,-158.3646044106128
-1638.861013251347,-723.6686354575558,-127.84659181108957,1,mito,-1640.6465350815406,-716.4905551220609,-147.72894696382227
-1528.3737121911506,-585.4228161574447,176.38917095080825,1,mito,-1513.4686323522876,-571.3676462619821,163.93133340616515
-1611.1180157363349,-868.9342437454185,-135.04382730145616,1,mito,-1612.9524906881418,-869.458365237609,-153.78965928494523
-1655.6875157165098,-1318.4238748096266,-213.41214058564518,0,mito,-1663.3274350561744,-1312.4228647366117,-194.8812664695856
-1678.2512836973938,-740.0044202297921,-131.44911426178854,1,mito,-1673.1040845477237,-744.6380510287562,-119.81589513481502
-1672.7445697135834,-1090.169855895057,-96.54380802695351,0,mito,-1654.5760373213402,-1101.267543588695,-97.47400379829892
-1398.7950193556392,-315.21799555514644,12.637785004569977,0,mito,-1379.9564578594493,-314.7422295279259,14.695755379279767
-1296.213662748325,-393.14123163763657,64.2608369592478,0,mito,-1298.02995940249,-379.15447597548945,54.45826549099756
576.2816415608163,-1395.3627673440014,234.88330370230494,0,mito,568.7729460546315,-1382.2149484238519,254.27465925910153
1316.852515504453,-1364.1748568082771,211.15456027170035,0,mito,1330.2479455932682,-1352.3442787896415,196.01161490860642
641.1826225738312,-1439.1748143038244,300.84272805597743,0,mito,639.5668604785843,-1448.1548026906557,293.6896906987993
-1411.2413028282022,-321.81937855572556,54.47527534583497,0,mito,-1418.3277728836722,-334.0459056573053,46.88293382345301
-254.66950129417893,-1280.9459900012946,289.3191004492536,0,mito,-239.70678385581124,-1265.7590303718125,273.1413993743025
-1076.0278948823955,-497.52651236187074,129.3048838390521,0,mito,-1071.608453804022,-493.2865075807639,146.88240212248408
-1694.5581340231959,-872.7323132038529,-241.28346327405546,1,mito,-1707.5095202811224,-856.0035115504702,-241.41015673577454
-1247.037075914856,-401.17164878471493,16.29638532573611,0,mito,-1236.8467828962273,-392.89589995435335,35.098445547631215
-401.80573873667436,-54.91099722736038,43.44544774258442,1,mito,-389.2900512581576,-38.97424939992614,34.13216644950485
-1028.108609338134,-608.552961091547,151.9323902225881,0,mito,-1009.5571371350061,-616.661601726332,156.55562675241458
-1446.2941010128065,-447.0216411525651,53.879586531576635,0,mito,-1430.0969476560556,-455.4879052259874,60.66493202768025
-651.3548274337226,-907.9863211993209,204.54048034368094,0,mito,-641.6550445219331,-903.6248144691815,189.00525653521237
-1235.196813904161,-358.90904186397387,106.68473985269465,0,mito,-1241.0754721478695,-376.0037072293223,93.89396259484045
-281.52144517742073,-1224.8532824654935,265.5794652342338,0,mito,-289.40613255253544,-1242.7314533204403,280.1347345686374
-1535.4074594693245,-587.2497921456031,-11.734141241747366,0,mito,-1545.124622444057,-583.4177528860893,-17.847353913828258
-1777.3180655467738,-1079.4043574770662,-444.68467827731683,1,mito,-1793.082239903545,-1063.296595841017,-428.2100708089921
-505.16470696074384,-187.96410336828453,46.120569169392105,1,mito,-490.94386093069915,-199.54175773809695,55.46442444866466
-1377.4036492141684,-381.27231866758024,69.20686468213182,0,mito,-1361.2306396209572,-397.8441421277867,52.3415332671376
-924.4221223693856,-309.1942064687183,133.0306927451968,1,mito,-935.5235665498664,-308.64829845067334,124.06260402952145
-955.4539937071297,-623.8759753340272,199.40034692414193,0,mito,-958.6007596084632,-627.5371490500262,183.24724092283452
-1463.490315977532,-524.1957446014904,30.49438435451137,0,mito,-1468.4336040718567,-532.5770492514747,32.42492043641555
-1288.636547744637,-343.4533276907981,78.08440866663858,0,mito,-1296.328276211487,-358.7159053921095,83.11016462725614
-1517.6029786218392,-655.5026892818316,35.76335131288512,0,mito,-1527.8649622756081,-656.4330038941314,27.019113719591548
-1569.6903521732715,-588.618162824958,41.595711681236935,0,mito,-1579.9439688568164,-587.7681063216089,60.95174951545057
-515.7566496688312,-1001.7665905579681,272.0046460129124,0,mito,-524.0255853585169,-1001.4365997726494,265.92175916006727
-1660.9486790287704,-1353.9508867165741,-137.6651404139281,0,mito,-1652.0053648049854,-1357.1633343904336,-154.6297475415039
-800.9706301836608,-305.95792715262274,202.36818385384873,1,mito,-811.1874878247809,-307.5560291293253,189.40047738105312
-1794.2472181499354,-1212.916968537239,-440.9207460493367,1,mito,-1781.8534878909625,-1224.0867815582967,-457.00842498143027
-1740.2203648031825,-981.8553098873568,-370.6708388513399,1,mito,-1738.4539715260867,-967.474177402529,-387.2428463117852
-1352.3334743747046,-402.01678434936224,252.92701121402928,1,mito,-1342.7384573544318,-386.27067450852473,251.65430985783462
-1378.415286159977,-299.64945220081756,84.95195885716025,0,mito,-1371.9262151402384,-317.192743470041,66.4444350513379
-1511.7814533450914,-552.2603142844209,199.6251675126716,1,mito,-1508.0029092966201,-569.4105706564266,205.73373610640508
-1582.8834768812724,-764.1149929158103,-45.64474301873996,1,mito,-1578.5300492079584,-780.8181404128397,-61.34175956339514
-1534.0741584607754,-707.3372683236871,15.658951268909366,1,mito,-1539.9638719155323,-695.3776387274204,-3.177809246848706
-1554.638774340295,-1399.6965277153527,-197.70588139375224,0,mito,-1552.2187792903062,-1384.3643760261125,-203.71377083496037
-1692.3434866405637,-965.2194962915346,-56.766899343736924,0,mito,-1694.6772356519687,-962.8651968684801,-42.25124711983601
-1458.7781020757059,-385.4941780160696,0.47737661632746153,0,mito,-1458.3409126335546,-391.71619178935197,-3.3882159544097163
-1622.272749413284,-872.2822206840389,35.266001753240296,0,mito,-1614.6192559918031,-868.2664697429499,41.38121013725447
-1092.817604297242,-549.5277139239698,118.08928712731175,0,mito,-1089.4053675858722,-536.7308445826495,108.78513826049098
401.3901182277833,-1409.292896722635,328.03356327076955,0,mito,407.09422028964394,-1405.6415030386381,342.2374873409016
-1280.6291393697006,-473.52545736803717,279.9410397962537,1,mito,-1281.0097618197892,-480.8616918192795,292.60557333316865
-1114.0461136781278,-492.6962321798268,148.40929011592783,0,mito,-1117.804626583463,-473.98529601840505,130.25199670555324
-1504.684279075651,-600.9121300334083,184.97890259905222,1,mito,-1524.113372516617,-600.9308856467234,168.90509778936902
-1187.1902782990783,-350.93357804187934,51.213181196794565,0,mito,-1169.2299404763955,-336.5584379108014,57.581940074853456
-435.54643369025877,-1112.8262542107316,194.63067682216794,0,mito,-440.5513494148114,-1114.6897178244812,211.8441912191423
-1110.6801658269721,-295.19128574394205,260.4707340240973,1,mito,-1109.3701807459684,-310.39504754239124,266.1813384366788
1098.4201150924848,-1331.2335173579147,305.71412378770657,0,mito,1100.6778802258527,-1345.244600576016,294.54968823345155
-146.7027046334685,46.271691093071624,-46.83509475374841,1,mito,-139.69940555614227,54.877888624426156,-38.33342616678396
-1312.9535071057537,-320.88994341345756,74.43571058846081,0,mito,-1314.894319269873,-330.0471780098127,86.54790300444148
-1426.512387989917,-513.3255102985092,264.6179168534572,1,mito,-1415.1485742107811,-526.0377907060714,277.4389625608408
-649.4008348533958,-240.25998219696663,105.42414470386532,1,mito,-633.5799246717916,-254.0472359073486,93.00822164355814
-1282.8573819971791,-311.6992124824903,5.985634192338413,0,mito,-1293.1745546975949,-297.68455559647214,18.715327442416093
-1609.3519952037425,-580.6607612211515,247.76232405134382,1,mito,-1590.1032175916835,-571.2369853500867,256.96844186648985
-1594.8019419136538,-596.4705703501196,235.14329713699794,1,mito,-1587.9814408934371,-604.2194209901292,215.7332752208089
-1299.5657166155986,-363.07212925776264,61.20246409270559,0,mito,-1284.0568238650555,-375.76806132144355,69.52236784191732
-1507.742475229926,-501.61355949620884,83.85309047987352,0,mito,-1515.791017184428,-490.15003612361295,71.82482977949061
-1718.6207427204588,-1158.4003244639434,-450.14310187658384,1,mito,-1707.5960879453328,-1153.9705672632488,-435.5344382197426
-436.46671491024364,-59.851229893121875,93.18829389210492,1,mito,-455.1235149118656,-78.48816663224801,74.32799137613812
-1626.4141310735156,-957.4611474718578,-27.26762909126517,0,mito,-1611.9372703142678,-963.1147148487837,-8.916468212256433
-1628.0734481052293,-794.1991015012753,-249.400017785192,1,mito,-1609.6222438379718,-797.0475180953805,-235.65967813523758
-1538.7631067656735,-591.6466501320803,102.29208851226466,1,mito,-1522.2001505584828,-575.3036458925122,116.88615049017328
-1812.5366328445612,-1260.7777937692915,-610.6414839329013,1,mito,-1793.4688597944673,-1253.4666212499396,-608.0953358294515
-352.44606047129804,-17.20834638878143,-13.166007107242105,1,mito,-345.77743600467284,-14.183541283173327,-10.57404366368959
-1060.298810992306,-577.6634779624655,135.06682944582403,0,mito,-1055.5301567751296,-565.086133657629,139.52819388910478
94.51802579764524,-1389.7672491117094,286.25287424277246,0,mito,90.55533167421721,-1370.6703200893287,270.38380157178375
-1039.4885666712644,-550.8920395661144,75.91837855905183,0,mito,-1030.0545073744156,-536.2142853786258,67.11212505316593
-1621.5105377440682,-538.3046496325422,149.70071556940033,1,mito,-1632.6603214712823,-557.1558001096706,167.0076025537706
-1479.2720961479126,-514.6449084484526,225.06669004712992,1,mito,-1461.2531607035219,-509.077008563117,231.80618480931508
784.7405826602098,-1427.0510416913855,341.24492143922436,0,mito,802.07418368477,-1411.493111397914,328.02195855510774
-1392.9928465800067,-438.58151829686244,14.982630828253402,0,mito,-1389.1291330085037,-425.0833193926618,28.02971898272589
-1314.7551472647385,-377.63644626737243,34.86360602070215,0,mito,-1322.827909962987,-383.38234890022744,35.4084584982472
-1485.532613287411,-412.5109974152598,29.78009984012896,0,mito,-1493.4269899338171,-408.46846477498025,40.315771090286745
1358.6049940779174,-1304.306751609318,226.8856463646822,0,mito,1377.764220539195,-1288.7335746315257,225.66499387812962
-1560.1718055038561,-479.7886832305574,297.48290665999116,1,mito,-1565.3513215026005,-478.7891807094569,294.34348528489306
-1348.3542471048806,-434.67992717949073,234.85691380714417,1,mito,-1360.6358359776334,-444.1374009935258,227.70792520092823
-1699.467677611114,-1327.3246288057965,-158.55439873977878,0,mito,-1679.63135654854,-1313.5140742988945,-150.01007342388377
-1449.8746786763622,-468.1365050194562,54.1261300250862,0,mito,-1459.5964489575285,-462.1748548414047,73.71273047587309
-1253.1323857386437,-300.7630300664494,13.08189509881526,0,mito,-1244.8168295352714,-305.8693410877647,25.694187634609857
-1085.4172280994944,-432.6556087994515,114.10988495749392,0,mito,-1092.9220687119928,-424.39664436573327,123.0582553572022
-1597.7986900653207,-782.2929649052735,-24.829568193413017,0,mito,-1609.415763141223,-776.8596996460601,-30.525184035474002
-1499.9889474586118,-418.95818155178625,56.92324964396751,0,mito,-1502.4665540889885,-421.11136297222964,41.74109470304975
-1394.0817843971593,-332.2559379577275,84.24757217336006,0,mito,-1390.78786865819,-344.76488830992275,76.05745138000766
-1580.5879112389853,-1459.873881232155,-280.0316507296516,0,mito,-1587.2114221360007,-1443.8715186569245,-287.4720130305293
-1606.2309986390944,-1448.4150401618651,-299.64909028921164,0,mito,-1597.235351052572,-1431.9354136636166,-283.46291166338835
-751.2861733637386,-882.6596300957578,139.0424034282348,0,mito,-768.6168379160844,-864.1294136379732,154.72723357772054
-1665.8040106542708,-985.8516351242831,41.24249753678208,0,mito,-1661.7241518410806,-997.2530235133056,24.30790378947655
-1407.0701274499936,-535.8100471964555,257.9424257058206,1,mito,-1412.6418704227738,-524.9569902409035,276.84175823998487
-374.3404766395491,-140.56821712262246,32.75853493586314,1,mito,-362.8020199834663,-144.73669149428986,32.9770474948093
-482.30201958750513,-1117.871514586166,295.6468596471332,0,mito,-479.46123620085876,-1113.3430014531004,287.90766335864544
-1702.914375613895,-1089.873665939381,-92.76253467627352,0,mito,-1690.7233020981464,-1086.2430344953584,-87.96214624240922
-1676.31349113792,-809.7200869419011,-3.839723575455425,0,mito,-1672.2459629427758,-808.0224827683969,4.904536908679118
-1674.2929537533203,-1250.8440490427613,-150.0162169059226,0,mito,-1688.9834144845017,-1234.1604518216236,-141.62029492766916
-1413.0971700323785,-467.90528048927246,43.83076167856272,0,mito,-1413.4814876072464,-451.9179479552343,30.85183022323803
-1120.1163277532085,-348.6671809342275,295.38873859506725,1,mito,-1134.1456308173742,-329.9708820865443,285.4750376921465
-1642.6062233303285,-1360.9831555163496,-201.1051444767872,0,mito,-1658.3109485989949,-1359.1450263642118,-188.75557779104213
-1348.0697908414713,-341.3531433357842,71.099116339469,0,mito,-1340.3481441057693,-357.28429704535205,80.72814000357292
-953.7078687231771,-237.7472998048815,217.1809231331815,1,mito,-936.7313356068033,-241.620435123147,199.55492951628526
-681.2774774089079,-986.0199810261958,203.69752681866404,0,mito,-675.8020405951918,-983.0930931915611,216.39657960837877
-1597.5584332882765,-582.0501223092285,43.25121203957415,0,mito,-1581.6804855776475,-576.2030604247884,54.558670466770536
-277.7240990417285,-102.17406916089604,-48.35787863346666,1,mito,-274.2720963860611,-107.63249110590058,-48.316849228519374
-1605.5911825323287,-895.2942679190893,-257.99949465641794,1,mito,-1598.8455497995974,-887.891840972539,-271.2914418507385
-1655.3112188544428,-636.3419748103242,69.23934699069443,1,mito,-1644.7506289943155,-638.2257359768788,76.49677172714556
-1620.4361571089944,-703.862616521495,-144.5305421213609,1,mito,-1607.103086575417,-707.58231620898,-145.5153805825238
-1595.7551733279972,-677.5283763356603,104.68298203835573,1,mito,-1608.9826689565327,-670.4003771450178,98.97428251907576
-1306.1418379894865,-451.2824587620803,344.16091777316365,1,mito,-1319.3093904148993,-468.2529529756249,333.398709322641
-559.3895607211599,-142.3918834469819,119.19360484255351,1,mito,-550.0172858029312,-160.58924936651172,126.39638554010918
-1145.942272690275,-456.75944515575827,37.66412612447298,0,mito,-1130.6493288309061,-443.73152438968,39.752012606928325
-1131.1976785779348,-417.9737776422338,122.59463509554347,0,mito,-1111.5907739789645,-418.0465358292736,125.03345750235738
-1449.3765096683514,-505.2557118078497,42.19794997409316,0,mito,-1446.3781408772345,-496.441698416672,34.52018781533069
-232.0812450783761,35.78290472724859,-56.32022843769881,1,mito,-230.7296606728608,28.99818554584567,-66.87441782267406
-1252.3321318548044,-330.7403249170046,93.75377011100838,0,mito,-1241.0840495204664,-349.9270176075126,99.80510529567971
280.23506230130084,-1420.0024838887914,256.6495689485554,0,mito,297.30105880370104,-1403.0552325790768,264.6651969122948
-1536.5636524432743,-486.9026267290328,197.04707464923464,1,mito,-1542.0079599963444,-472.8342688820595,212.1295053042067
-1295.0484010858702,-327.6820278718401,7.0294943400733345,0,mito,-1295.9219267568087,-341.5707150102941,-1.3753321988405176
-99.226200897567,-1294.387937266267,339.9672533500626,0,mito,-96.96039131649812,-1297.920576731909,331.4534963085749
-174.5118553454709,-1264.2357226212387,246.05667772076384,0,mito,-184.3134816570399,-1264.4196864262224,244.75746999644
-1570.9964700631836,-533.3315412150582,151.36507820157811,1,mito,-1576.2300273213689,-516.951816850867,132.55603003456065
-1615.5070772880024,-912.9837357303007,-29.491471637303952,0,mito,-1625.4813992014713,-921.7148863434458,-43.87726845832073
90.18229672698962,97.7664351590802,-196.32883660633723,1,mito,88.37321472167969,96.11650848388672,-205.98040771484375
-614.7834818393809,-976.7286564617186,255.57940659186315,0,mito,-622.8428564287078,-992.3203279016616,268.8504423885775
-531.6981578322933,-206.51485815759537,101.79212156730631,1,mito,-513.7409398563808,-199.91321013545718,89.16286168748655
-1581.8578498231066,-662.1935537653019,-24.049845772397294,0,mito,-1597.9136105859977,-674.7360119527166,-20.81875445873285
-1504.1217877528118,-451.7182356708453,57.88746062581936,0,mito,-1493.5484235979093,-440.93370104801585,68.51898819177295
-912.2269698250711,-358.1974669739517,153.26507827953526,1,mito,-906.3711063681579,-349.14892556512376,156.89502281349033
-1772.0706653294644,-1038.706555528819,-356.13897494884105,1,mito,-1762.7221002490896,-1057.65305652644,-353.76646475054633
-1222.6019233616269,-381.70428479443507,312.81414117436736,1,mito,-1215.9312491259936,-385.03477569136857,320.64408342361963
-1305.4629585729845,-363.33648638590506,66.08974789892235,0,mito,-1297.072698784814,-379.0283209450456,55.280577005904824
-1464.661803170463,-462.8859364898699,65.79805089137531,0,mito,-1451.4314389629105,-479.31643877758927,63.43237094040808
-571.3738688859664,-970.9513511263197,245.1336528253293,0,mito,-568.2393466253468,-957.6577377649473,241.75397589855504
-1593.8082510594425,-809.0179243415098,-88.36401741284402,1,mito,-1595.6697062312153,-814.7037129642807,-94.1362192970409
-130.71824792877814,-1295.643582661309,264.3256311045891,0,mito,-129.8202714656745,-1311.5747249130316,280.6868684667933
-1358.2273950833255,-371.17516733697533,41.78864615178502,0,mito,-1338.489895775876,-388.8896778453004,41.556104738396826
-1393.8258670857267,-390.2749180345965,83.43508266772585,0,mito,-1379.8315462873124,-396.69205949472473,67.942705543597
-1588.4197577506393,-592.6331208140591,15.778987161706219,0,mito,-1600.0825515597417,-595.1613821225532,29.752665668605196
-1538.557393737804,-647.4369287295835,92.14727301781116,1,mito,-1532.4297334149117,-640.975606549087,93.42768011425986
-1437.34033104381,-358.9592530637961,15.290121593031387,0,mito,-1438.4555994118296,-353.2994263579991,14.461991461125951
63.159424539461796,-1298.792077739339,346.94536309585595,0,mito,43.77348873336497,-1296.5529378785307,335.0685092325754
-1308.4424121832244,-286.3486707857565,53.67725337911111,0,mito,-1320.3566612149311,-303.7033961580569,72.47257452467653
-1477.6995771001507,-420.8751356336069,249.96898907920172,1,mito,-1492.4268580905518,-435.9087058887847,259.07069917364555
-1083.7743758630659,-281.4661498179234,188.3896789933921,1,mito,-1087.1634260021035,-300.1378148212979,192.4956497388189
-1256.804871687929,-303.42726910419105,55.04881469439911,0,mito,-1242.0274336892724,-301.55132206149904,65.26396405625611
-1503.6359751035789,-461.82169335352785,250.51053656826005,1,mito,-1489.3718076977118,-453.05604973457025,237.0738644491961
-321.60385836399126,-18.884511940205464,26.018810465308615,1,mito,-317.58202908164697,-10.067348295006134,9.599929268350987
-1543.2519942987578,-678.0542092419105,-79.34436878006596,1,mito,-1547.3728696577457,-690.27914336128,-66.31962103178434
-1106.8811848849437,-296.2972824857469,185.3924005423113,1,mito,-1093.7244413458734,-309.05966463742925,185.9308526506203
-363.68528380035286,-1127.2700086879502,214.79618295677452,0,mito,-362.3273222715274,-1121.1260282495075,228.34489902013613
-625.1009091014014,-997.9760671567818,187.84032421976062,0,mito,-613.4361700214602,-1000.4833881137973,186.7255793011964
201.59021215728222,-1382.2195065405335,323.78375042445316,0,mito,218.50178079659125,-1400.9981231976897,325.9612628860596
-1537.098279787206,-464.56302333860964,300.7857283163198,1,mito,-1546.7952393613798,-457.52718983049726,289.21297175014723
-1590.075286650578,-702.4995477970082,-109.34701816030062,1,mito,-1580.1917904471266,-703.2538179852496,-127.85561126169077
-1458.8518118454688,-552.9018956931194,311.41469587770234,1,mito,-1461.613861539983,-540.3455084360094,308.5016487883947
-742.3857062438183,-919.0377034116461,229.32862345714813,0,mito,-753.4213064881121,-902.2077917937203,226.05517654477887
-1536.7839561693793,-673.8942612986157,27.83396049602992,0,mito,-1541.963170852422,-688.6888170593096,34.3821666524787
-1707.6949651303617,-1203.583373025885,-67.11042452276003,0,mito,-1702.8303367258936,-1198.4026437584837,-66.61432997030363
-1449.9500456323578,-341.4447119751143,56.069959697658504,0,mito,-1438.890090094466,-351.1407972070383,46.98560037700182
-1533.7217276583635,-572.5047884861858,183.62438275553188,1,mito,-1516.998941900733,-586.540663382624,171.66685829869647
-730.5349193048238,-254.3208537121861,174.45675884703485,1,mito,-741.9817491037055,-246.22389175328163,187.46945785886174
-1676.631371832334,-833.353195777606,-160.77436504033153,1,mito,-1687.4924382696431,-824.2108442365787,-158.9149871092207
-1636.934514457233,-1107.784232471772,-22.58491024799476,0,mito,-1628.9553243514488,-1112.998998417275,-31.678586455476218
-535.6643798993123,-198.42156164890122,30.11434334896878,1,mito,-515.8061251937926,-204.6542961346271,35.756153304937015
-607.377943305748,-168.161650154978,134.32612807387136,1,mito,-616.4875673704751,-172.43815250458968,145.48279999990558
-1584.499073867605,-1282.1243575553349,-160.5412990853696,0,mito,-1596.308107234993,-1278.6243101328596,-142.81105869672825
-782.1262822184253,-835.1095234752173,158.02073435613445,0,mito,-771.8035604460941,-829.2105944824577,144.2364246721558
-366.7804763024718,-1103.1820813406155,256.9731328936445,0,mito,-362.0853947429188,-1105.5172159192587,244.12485311845364
-1384.9784498124623,-307.53371444999107,53.23442755438471,0,mito,-1371.892309469967,-310.23665073794615,57.13746775641253
-1021.4635701789258,-267.7275832339571,189.22635967847316,1,mito,-1007.2696757221624,-268.87143939672086,175.68823845561434
-1386.5137696107988,-376.96244373009296,67.02040534133968,0,mito,-1383.0017410305827,-382.04578609521707,76.44940373383109
-1487.8971376505472,-551.8857011391212,225.70525076108382,1,mito,-1480.1603304981818,-539.8892760131615,236.49559957226307
-1710.6785992719051,-1152.7762794412542,-53.23408672613551,0,mito,-1712.0913199697939,-1143.1893680807677,-71.40907232701393
-1491.2575807067,-512.9151001099307,212.51154719595027,1,mito,-1481.8289936376539,-518.4073557892459,222.3993401968347
-1413.8400254663695,-460.4101690838394,220.6377611842837,1,mito,-1422.1381727469752,-442.57587623559186,236.21283046921644
-1638.8904158069809,-681.2267093621994,-121.4682265522332,1,mito,-1649.9289722057124,-695.4654593575269,-104.4146181142699
-250.1089371398916,-1241.6208203219103,273.3471935806896,0,mito,-235.61040134876447,-1260.0400115336074,256.10786911387436
-1702.2128471685114,-1038.81776341202,-51.94950944147645,0,mito,-1695.1143630245804,-1046.1659752663725,-71.38137058567077
-1706.4839221813445,-1132.1649639978743,-408.5844464604575,1,mito,-1687.9608583308018,-1113.6613297225038,-405.54102136311434
-128.68877956497957,-1222.0388555002191,271.09543275353144,0,mito,-123.78794300220562,-1218.6395314654224,278.9826328404931
-1540.4478021872615,-1351.2348893523526,-261.100844307889,0,mito,-1560.0420315741471,-1348.415452221686,-242.9538347565873
-1288.256809963838,-286.9991758705466,55.686244104038046,0,mito,-1275.5685809757551,-292.76735675962476,56.598168649184515
-1670.3227873560033,-897.6898848560666,-336.7115019594245,1,mito,-1673.231141524386,-889.6115054942401,-335.84071040162956
-1730.3869183457118,-1000.7417500673423,-286.02136745479737,1,mito,-1724.7402758422413,-1007.6025906698217,-295.84521962463026
-457.73245388106955,-1126.109748240561,231.6636568708356,0,mito,-438.64121259912594,-1132.4695475634794,218.30781107170134
-923.1446113471233,-712.7223392753357,110.3116805885926,0,mito,-911.4135764275142,-722.4557286802578,123.34455846022631
-1664.2555562231778,-1273.6465280262144,-169.2109945762877,0,mito,-1678.1323257769302,-1293.5577765260325,-169.7611982561051
-1559.3696678347549,-1479.6570304486097,-311.829672703119,0,mito,-1543.9385874562715,-1471.641718721353,-297.0085444678303
-908.317714010297,-608.0541644570811,157.4346080978875,0,mito,-919.3894187928145,-601.9110738872055,154.92198514129626
-1583.4302153950205,-515.8025579897727,117.19823987102302,1,mito,-1573.3160334113188,-531.1461877348751,107.50114411254432
-1640.7418830522574,-734.6044150122447,-40.26695830878042,1,mito,-1659.457213620243,-716.0507355020234,-33.63794668067412
-500.9749974665855,-1006.350338470489,270.2069348402939,0,mito,-501.9942998850169,-1017.6738483606731,269.5567867409049
-1574.6284685836215,-569.8678885672784,46.23298389064547,1,mito,-1556.5528645268953,-575.4669477156873,47.6667144085317
-1618.0311598576222,-604.4736951008773,18.600927671491462,1,mito,-1634.188308126822,-598.5005356563436,37.00123069152558
-1477.7900676535214,-510.746285033209,84.62568807304315,0,mito,-1491.821305313264,-504.5590677454157,73.8839225741838
-1536.5492408887617,-503.4103889732066,-18.086765502813485,0,mito,-1541.7328912593787,-506.03909165492917,-2.845148583171685
-156.8243657545703,-69.275924750213,-81.13497335666993,1,mito,-153.5371422610293,-64.3549122958075,-73.19093476897682
-1740.0562427532127,-1217.6207924117139,-433.6025562320662,1,mito,-1744.49327117976,-1200.4603682607712,-450.0681971805773
